,smiles
5868,O=C(O)CN(CCCCCC(=O)O)CC(=O)O
5869,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)
5870,O=C(O)CCCCCCN(CC(=O)O)CC(=O)O
5871,O=C(O)CCCCCCN(CC(=O)O)CC(=O)O
5872,CN(CCCCCCN(CC(=O)O)CC(=O)O)
5873,CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
5874,O=C(O)CN(CCCCCCN(CC(=O)O)CC(=O)O)
5875,CN(CCCCCCN(CC(=O)O)CC(=O)O)CC(=O)O
5876,O=C(O)CCOCC
5877,CN1CCOCC1
5878,OCCN(CC(=O)O)
5879,O=C(O)CN1CCOCC1
5880,O=C(O)OCCN(CC(=O)O)
5881,CN1CCOCCCCOCC1
5882,CCOCCOCCN(CC(=O)O)
5883,O=C(O)CN1CCOCCCCOCC1
5884,O=C(O)CCOCCOCCN(CC(=O)O)
5885,CN1OCCN(CC(=O)O)CCOCC1
5886,O=C(O)CN1OCCN(CC(=O)O)CCOCC1
5887,CN1CCOCCOCCN(CC(=O)O)CCOCC1
5888,O=C(O)CCOCC
5889,CN1CCOCC1
5890,OCCN(CC(=O)O)
5891,O=C(O)CN1CCOCC1
5892,O=C(O)OCCN(CC(=O)O)
5893,CN1CCOCCCCOCC1
5894,CCOCCOCCN(CC(=O)O)
5895,O=C(O)CN1CCOCCCCOCC1
5896,O=C(O)CCOCCOCCN(CC(=O)O)
5897,CN1OCCN(CC(=O)O)CCOCC1
5898,O=C(O)CN1OCCN(CC(=O)O)CCOCC1
5899,CN1CCOCCOCCN(CC(=O)O)CCOCC1
5900,O=C(O)CCOCC
5901,CN1CCOCC1
5902,OCCN(CC(=O)O)
5903,O=C(O)CN1CCOCC1
5904,O=C(O)OCCN(CC(=O)O)
5905,CN1CCOCCCCOCC1
5906,CCOCCOCCN(CC(=O)O)
5907,O=C(O)CN1CCOCCCCOCC1
5908,O=C(O)CCOCCOCCN(CC(=O)O)
5909,CN1OCCN(CC(=O)O)CCOCC1
5910,O=C(O)CN1OCCN(CC(=O)O)CCOCC1
5911,CN1CCOCCOCCN(CC(=O)O)CCOCC1
5912,O=C(O)CCOCC
5913,CN1CCOCC1
5914,OCCN(CC(=O)O)
5915,O=C(O)CN1CCOCC1
5916,O=C(O)OCCN(CC(=O)O)
5917,CN1CCOCCCCOCC1
5918,CCOCCOCCN(CC(=O)O)
5919,O=C(O)CN1CCOCCCCOCC1
5920,O=C(O)CCOCCOCCN(CC(=O)O)
5921,CN1OCCN(CC(=O)O)CCOCC1
5922,O=C(O)CN1OCCN(CC(=O)O)CCOCC1
5923,CN1CCOCCOCCN(CC(=O)O)CCOCC1
5924,O=C(O)C
5925,O=C(O)P(=O)(O)
5926,CP(=O)(O)
5927,O=C(O)CP(=O)(O)
5928,CN1CCN(CC(=O)O)C1
5929,O=C(O)CN1CCN(CC(=O)O)C1
5930,CN1CCN(CC(=O)O)CC1
5931,CN1CCN(CC(=O)O)P(=O)(O)C1
5932,O=C(O)CN1CCN(CC(=O)O)CC1
5933,O=C(O)CN1CCN(CC(=O)O)P(=O)(O)C1
5934,CN1CCN(CC(=O)O)CP(=O)(O)C1
5935,O=C(O)C
5936,CN1CCC1
5937,CCCN(CC(=O)O)
5938,CCCN(CC(=O)O)
5939,c2cccc(n2)
5940,CN(CC(=O)O)
5941,O=C(O)CN1CCC1
5942,O=C(O)CCCN(CC(=O)O)
5943,O=C(O)CCCN(CC(=O)O)
5944,O=C(O)c2cccc(n2)
5945,O=C(O)CN(CC(=O)O)
5946,CN1CCCC1
5947,CCCN(CC(=O)O)C
5948,CCCN(CCC(=O)O)
5949,Cc2cccc(n2)
5950,CCN(CC(=O)O)
5951,O=C(O)CN1CCCC1
5952,O=C(O)CCCN(CC(=O)O)C
5953,O=C(O)CCCN(CCC(=O)O)
5954,O=C(O)Cc2cccc(n2)
5955,O=C(O)CCN(CC(=O)O)
5956,CN1CCCN(CC(=O)O)CCC1
5957,CN1CCCN(CC(=O)O)CCC1
5958,CN1c2cccc(n2)CCC1
5959,CN1CN(CC(=O)O)CCC1
5960,CCCN(CC(=O)O)c2cccc(n2)
5961,CCCN(CC(=O)O)CN(CC(=O)O)
5962,CCCN(c2cccc(n2)CC(=O)O)
5963,c2cccc(n2)CN(CC(=O)O)
5964,O=C(O)CN1CCCN(CC(=O)O)CCC1
5965,O=C(O)CN1CCCN(CC(=O)O)CCC1
5966,O=C(O)CN1c2cccc(n2)CCC1
5967,O=C(O)CN1CN(CC(=O)O)CCC1
5968,O=C(O)CCCN(CC(=O)O)c2cccc(n2)
5969,O=C(O)CCCN(CC(=O)O)CN(CC(=O)O)
5970,O=C(O)CCCN(c2cccc(n2)CC(=O)O)
5971,O=C(O)c2cccc(n2)CN(CC(=O)O)
5972,CN1CCCN(CC(=O)O)CCCC1
5973,CN1CCCN(CCC(=O)O)CCC1
5974,CN1Cc2cccc(n2)CCC1
5975,CN1CCN(CC(=O)O)CCC1
5976,CCCN(CC(=O)O)Cc2cccc(n2)
5977,CCCN(CC(=O)O)CCN(CC(=O)O)
5978,CCCN(Cc2cccc(n2)CC(=O)O)
5979,Cc2cccc(n2)CN(CC(=O)O)
5980,O=C(O)CN1CCCN(CC(=O)O)CCCC1
5981,O=C(O)CN1CCCN(CCC(=O)O)CCC1
5982,O=C(O)CN1Cc2cccc(n2)CCC1
5983,O=C(O)CN1CCN(CC(=O)O)CCC1
5984,O=C(O)CCCN(CC(=O)O)Cc2cccc(n2)
5985,O=C(O)CCCN(CC(=O)O)CCN(CC(=O)O)
5986,O=C(O)CCCN(Cc2cccc(n2)CC(=O)O)
5987,O=C(O)Cc2cccc(n2)CN(CC(=O)O)
5988,CN1CCCN(CC(=O)O)c2cccc(n2)CCC1
5989,CN1CCCN(CC(=O)O)CN(CC(=O)O)CCC1
5990,CN1CCCN(c2cccc(n2)CC(=O)O)CCC1
5991,CN1c2cccc(n2)CN(CC(=O)O)CCC1
5992,CCCN(CC(=O)O)c2cccc(n2)CN(CC(=O)O)
5993,O=C(O)CN1CCCN(CC(=O)O)c2cccc(n2)CCC1
5994,O=C(O)CN1CCCN(CC(=O)O)CN(CC(=O)O)CCC1
5995,O=C(O)CN1CCCN(c2cccc(n2)CC(=O)O)CCC1
5996,O=C(O)CN1c2cccc(n2)CN(CC(=O)O)CCC1
5997,O=C(O)CCCN(CC(=O)O)c2cccc(n2)CN(CC(=O)O)
5998,CN1CCCN(CC(=O)O)Cc2cccc(n2)CCC1
5999,CN1CCCN(CC(=O)O)CCN(CC(=O)O)CCC1
6000,CN1CCCN(Cc2cccc(n2)CC(=O)O)CCC1
6001,CN1Cc2cccc(n2)CN(CC(=O)O)CCC1
6002,CCCN(CC(=O)O)Cc2cccc(n2)CN(CC(=O)O)
6003,O=C(O)CN1CCCN(CC(=O)O)Cc2cccc(n2)CCC1
6004,O=C(O)CN1CCCN(CC(=O)O)CCN(CC(=O)O)CCC1
6005,O=C(O)CN1CCCN(Cc2cccc(n2)CC(=O)O)CCC1
6006,O=C(O)CN1Cc2cccc(n2)CN(CC(=O)O)CCC1
6007,O=C(O)CCCN(CC(=O)O)Cc2cccc(n2)CN(CC(=O)O)
6008,CN1CCCN(CC(=O)O)c2cccc(n2)CN(CC(=O)O)CCC1
6009,O=C(O)CN1CCCN(CC(=O)O)c2cccc(n2)CN(CC(=O)O)CCC1
6010,CN1CCCN(CC(=O)O)Cc2cccc(n2)CN(CC(=O)O)CCC1
6011,O=C(O)CCOCC
6012,O=C(O)OCC
6013,CCOCCOCC
6014,N(CC(=O)O)
6015,c3cccc(n3)
6016,O=C(O)CCOCCOCC
6017,O=C(O)N(CC(=O)O)
6018,O=C(O)c3cccc(n3)
6019,c1cccc(C(=O)O)n1
6020,CN2N(CCCOCC2)
6021,CCOCCN(CC(=O)O)
6022,CCOCCc3cccc(n3)
6023,OCCN(CC(=O)O)
6024,OCCc3cccc(n3)
6025,O=C(O)c1cccc(C(=O)O)n1
6026,O=C(O)CN2N(CCCOCC2)
6027,O=C(O)CCOCCN(CC(=O)O)
6028,O=C(O)CCOCCc3cccc(n3)
6029,O=C(O)OCCN(CC(=O)O)
6030,O=C(O)OCCc3cccc(n3)
6031,c1cccc(CN2CCOCC2)n1
6032,c1cccc(CCOCCC(=O)O)n1
6033,c1cccc(OCCC(=O)O)n1
6034,CN2CCOCCN(CCCOCC2)
6035,CN2OCCN(CCCOCC2)
6036,CCOCCOCCN(CC(=O)O)
6037,CCOCCOCCc3cccc(n3)
6038,N(Cc3cccc(C(=O)O)n3)
6039,O=C(O)c1cccc(CN2CCOCC2)n1
6040,O=C(O)c1cccc(CCOCCC(=O)O)n1
6041,O=C(O)c1cccc(OCCC(=O)O)n1
6042,O=C(O)CN2CCOCCN(CCCOCC2)
6043,O=C(O)CN2OCCN(CCCOCC2)
6044,O=C(O)CCOCCOCCN(CC(=O)O)
6045,O=C(O)CCOCCOCCc3cccc(n3)
6046,O=C(O)N(Cc3cccc(C(=O)O)n3)
6047,c1cccc(CN2CCOCCCCOCC2)n1
6048,c1cccc(CN2OCCCCOCC2)n1
6049,c1cccc(CCOCCOCCC(=O)O)n1
6050,c1cccc(c3cccc(C(=O)O)n3)n1
6051,CN2CCOCCOCCN(CCCOCC2)
6052,CN2N(Cc3cccc(n3)CCOCC2)
6053,CCOCCN(Cc3cccc(C(=O)O)n3)
6054,OCCN(Cc3cccc(C(=O)O)n3)
6055,O=C(O)c1cccc(CN2CCOCCCCOCC2)n1
6056,O=C(O)c1cccc(CN2OCCCCOCC2)n1
6057,O=C(O)c1cccc(CCOCCOCCC(=O)O)n1
6058,O=C(O)c1cccc(c3cccc(C(=O)O)n3)n1
6059,O=C(O)CN2CCOCCOCCN(CCCOCC2)
6060,O=C(O)CN2N(Cc3cccc(n3)CCOCC2)
6061,O=C(O)CCOCCN(Cc3cccc(C(=O)O)n3)
6062,O=C(O)OCCN(Cc3cccc(C(=O)O)n3)
6063,c1cccc(CN2CCOCCOCCCCOCC2)n1
6064,c1cccc(CN2N(CC(=O)O)CCOCC2)n1
6065,c1cccc(CN2c3cccc(n3)CCOCC2)n1
6066,c1cccc(CCOCCc3cccc(C(=O)O)n3)n1
6067,c1cccc(OCCc3cccc(C(=O)O)n3)n1
6068,CN2CCOCCN(Cc3cccc(n3)CCOCC2)
6069,CN2OCCN(Cc3cccc(n3)CCOCC2)
6070,CCOCCOCCN(Cc3cccc(C(=O)O)n3)
6071,O=C(O)c1cccc(CN2CCOCCOCCCCOCC2)n1
6072,O=C(O)c1cccc(CN2N(CC(=O)O)CCOCC2)n1
6073,O=C(O)c1cccc(CN2c3cccc(n3)CCOCC2)n1
6074,O=C(O)c1cccc(CCOCCc3cccc(C(=O)O)n3)n1
6075,O=C(O)c1cccc(OCCc3cccc(C(=O)O)n3)n1
6076,O=C(O)CN2CCOCCN(Cc3cccc(n3)CCOCC2)
6077,O=C(O)CN2OCCN(Cc3cccc(n3)CCOCC2)
6078,O=C(O)CCOCCOCCN(Cc3cccc(C(=O)O)n3)
6079,c1cccc(CN2CCOCCN(CC(=O)O)CCOCC2)n1
6080,c1cccc(CN2CCOCCc3cccc(n3)CCOCC2)n1
6081,c1cccc(CN2OCCN(CC(=O)O)CCOCC2)n1
6082,c1cccc(CN2OCCc3cccc(n3)CCOCC2)n1
6083,c1cccc(CCOCCOCCc3cccc(C(=O)O)n3)n1
6084,CN2CCOCCOCCN(Cc3cccc(n3)CCOCC2)
6085,O=C(O)c1cccc(CN2CCOCCN(CC(=O)O)CCOCC2)n1
6086,O=C(O)c1cccc(CN2CCOCCc3cccc(n3)CCOCC2)n1
6087,O=C(O)c1cccc(CN2OCCN(CC(=O)O)CCOCC2)n1
6088,O=C(O)c1cccc(CN2OCCc3cccc(n3)CCOCC2)n1
6089,O=C(O)c1cccc(CCOCCOCCc3cccc(C(=O)O)n3)n1
6090,O=C(O)CN2CCOCCOCCN(Cc3cccc(n3)CCOCC2)
6091,c1cccc(CN2CCOCCOCCN(CC(=O)O)CCOCC2)n1
6092,c1cccc(CN2CCOCCOCCc3cccc(n3)CCOCC2)n1
6093,c1cccc(CN2N(Cc3cccc(C(=O)O)n3)CCOCC2)n1
6094,O=C(O)c1cccc(CN2CCOCCOCCN(CC(=O)O)CCOCC2)n1
6095,O=C(O)c1cccc(CN2CCOCCOCCc3cccc(n3)CCOCC2)n1
6096,O=C(O)c1cccc(CN2N(Cc3cccc(C(=O)O)n3)CCOCC2)n1
6097,c1cccc(CN2CCOCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1
6098,c1cccc(CN2OCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1
6099,O=C(O)c1cccc(CN2CCOCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1
6100,O=C(O)c1cccc(CN2OCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1
6101,c1cccc(CN2CCOCCOCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1
6102,CCC(=O)O
6103,[N+](CC(=O)O)
6104,[N+](CC(=O)O)
6105,[N+](CC(=O)O)
6106,[N+](CC(=O)O)
6107,CCCN(CC(=O)O)
6108,CCCN(CC(=O)O)
6109,CCCN(CC(=O)O)
6110,CCCN(CC(=O)O)
6111,CCCN(CC(=O)O)
6112,CCCN(CC(=O)O)
6113,C[N+](CC(=O)O)
6114,C[N+](CC(=O)O)
6115,C[N+](CC(=O)O)
6116,C[N+](CC(=O)O)
6117,CCCCN(CC(=O)O)
6118,CCCCN(CC(=O)O)
6119,CCCCN(CC(=O)O)
6120,CCCCN(CC(=O)O)
6121,C(CC(=O)O)
6122,C(CC(=O)O)
6123,CCCCN(CC(=O)O)
6124,CCCCN(CC(=O)O)
6125,[N+](CC(=O)O)CC(=O)O
6126,[N+](CC(=O)O)CC(=O)O
6127,[N+](CC(=O)O)CC(=O)O
6128,[N+](CC(=O)O)CC(=O)O
6129,CCCN(CC(=O)O)CC(=O)O
6130,CCCN(CC(=O)O)CC(=O)O
6131,CCCN(CC(=O)O)CC(=O)O
6132,CCCN(CC(=O)O)CC(=O)O
6133,CCCN(CC(=O)O)CC(=O)O
6134,CCCN(CC(=O)O)CC(=O)O
6135,C[N+](CC(=O)O)CC(=O)O
6136,C[N+](CC(=O)O)CC(=O)O
6137,C[N+](CC(=O)O)CC(=O)O
6138,C[N+](CC(=O)O)CC(=O)O
6139,CCCCN(CC(=O)O)CC(=O)O
6140,CCCCN(CC(=O)O)CC(=O)O
6141,CCCCN(CC(=O)O)CC(=O)O
6142,CCCCN(CC(=O)O)CC(=O)O
6143,C(CC(=O)O)CC(=O)O
6144,C(CC(=O)O)CC(=O)O
6145,CCCCN(CC(=O)O)CC(=O)O
6146,CCCCN(CC(=O)O)CC(=O)O
6147,[N+](CCCN(CC(=O)O)CC(=O)O)
6148,[N+](CCCN(CC(=O)O)CC(=O)O)
6149,[N+](CCCN(CC(=O)O)CC(=O)O)
6150,[N+](CCCN(CC(=O)O)CC(=O)O)
6151,[N+](CCCN(CC(=O)O)CC(=O)O)
6152,[N+](CCCN(CC(=O)O)CC(=O)O)
6153,[N+](CC(=O)O)(CC(=O)O)
6154,[N+](CC(=O)O)(CC(=O)O)
6155,[N+](CC(=O)O)CCCN(CC(=O)O)
6156,[N+](CC(=O)O)CCCN(CC(=O)O)
6157,[N+](CC(=O)O)(CC(=O)O)
6158,[N+](CC(=O)O)(CC(=O)O)
6159,[N+](CC(=O)O)CCCN(CC(=O)O)
6160,[N+](CC(=O)O)CCCN(CC(=O)O)
6161,[N+](CCCN(CC(=O)O)CC(=O)O)
6162,CCCN(CC(=O)O)(CC(=O)O)
6163,CCCN(CC(=O)O)(CC(=O)O)
6164,CCCN(CC(=O)O)CCCN(CC(=O)O)
6165,CCCN(CC(=O)O)CCCN(CC(=O)O)
6166,CCCN(CC(=O)O)(CC(=O)O)
6167,CCCN(CC(=O)O)(CC(=O)O)
6168,CCCN(CC(=O)O)CCCN(CC(=O)O)
6169,CCCN(CC(=O)O)CCCN(CC(=O)O)
6170,CCCN(CCCN(CC(=O)O)CC(=O)O)
6171,C[N+](CCCN(CC(=O)O)CC(=O)O)
6172,C[N+](CCCN(CC(=O)O)CC(=O)O)
6173,C[N+](CCCN(CC(=O)O)CC(=O)O)
6174,C[N+](CCCN(CC(=O)O)CC(=O)O)
6175,C[N+](CCCN(CC(=O)O)CC(=O)O)
6176,C[N+](CCCN(CC(=O)O)CC(=O)O)
6177,C[N+](CC(=O)O)(CC(=O)O)
6178,C[N+](CC(=O)O)(CC(=O)O)
6179,C[N+](CC(=O)O)CCCN(CC(=O)O)
6180,C[N+](CC(=O)O)CCCN(CC(=O)O)
6181,C[N+](CC(=O)O)(CC(=O)O)
6182,C[N+](CC(=O)O)(CC(=O)O)
6183,C[N+](CC(=O)O)CCCN(CC(=O)O)
6184,C[N+](CC(=O)O)CCCN(CC(=O)O)
6185,C[N+](CCCN(CC(=O)O)CC(=O)O)
6186,CCCCN(CC(=O)O)(CC(=O)O)
6187,CCCCN(CC(=O)O)(CC(=O)O)
6188,CCCCN(CC(=O)O)CCCN(CC(=O)O)
6189,CCCCN(CC(=O)O)CCCN(CC(=O)O)
6190,CCCCN(CC(=O)O)(CC(=O)O)
6191,CCCCN(CC(=O)O)(CC(=O)O)
6192,CCCCN(CC(=O)O)CCCN(CC(=O)O)
6193,CCCCN(CC(=O)O)CCCN(CC(=O)O)
6194,CCCCN(CCCN(CC(=O)O)CC(=O)O)
6195,C(CCCN(CC(=O)O)CC(=O)O)
6196,[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6197,[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6198,[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6199,[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6200,[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6201,[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6202,[N+](CC(=O)O)(CC(=O)O)CC(=O)O
6203,[N+](CC(=O)O)(CC(=O)O)CC(=O)O
6204,[N+](CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6205,[N+](CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6206,[N+](CC(=O)O)(CC(=O)O)CC(=O)O
6207,[N+](CC(=O)O)(CC(=O)O)CC(=O)O
6208,[N+](CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6209,[N+](CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6210,[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6211,CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6212,CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6213,CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6214,CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6215,CCCN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6216,C[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6217,C[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6218,C[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6219,C[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6220,C[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6221,C[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6222,C[N+](CC(=O)O)(CC(=O)O)CC(=O)O
6223,C[N+](CC(=O)O)(CC(=O)O)CC(=O)O
6224,C[N+](CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6225,C[N+](CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6226,C[N+](CC(=O)O)(CC(=O)O)CC(=O)O
6227,C[N+](CC(=O)O)(CC(=O)O)CC(=O)O
6228,C[N+](CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6229,C[N+](CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6230,C[N+](CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6231,CCCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6232,CCCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6233,CCCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6234,CCCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6235,CCCCN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6236,C(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6237,[N+](CCCN(CC(=O)O)CC(=O)O)(CC(=O)O)
6238,[N+](CCCN(CC(=O)O)CC(=O)O)(CC(=O)O)
6239,[N+](CCCN(CC(=O)O)CC(=O)O)CCCN(CC(=O)O)
6240,[N+](CCCN(CC(=O)O)CC(=O)O)CCCN(CC(=O)O)
6241,[N+](CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)
6242,[N+](CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)
6243,[N+](CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6244,[N+](CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6245,CCCN(CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6246,CCCN(CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6247,C[N+](CCCN(CC(=O)O)CC(=O)O)(CC(=O)O)
6248,C[N+](CCCN(CC(=O)O)CC(=O)O)(CC(=O)O)
6249,C[N+](CCCN(CC(=O)O)CC(=O)O)CCCN(CC(=O)O)
6250,C[N+](CCCN(CC(=O)O)CC(=O)O)CCCN(CC(=O)O)
6251,C[N+](CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)
6252,C[N+](CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)
6253,C[N+](CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6254,C[N+](CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6255,CCCCN(CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6256,CCCCN(CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6257,[N+](CCCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC(=O)O
6258,[N+](CCCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC(=O)O
6259,[N+](CCCN(CC(=O)O)CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6260,[N+](CCCN(CC(=O)O)CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6261,[N+](CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6262,[N+](CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6263,[N+](CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6264,[N+](CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6265,C[N+](CCCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC(=O)O
6266,C[N+](CCCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC(=O)O
6267,C[N+](CCCN(CC(=O)O)CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6268,C[N+](CCCN(CC(=O)O)CC(=O)O)CCCN(CC(=O)O)CC(=O)O
6269,C[N+](CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6270,C[N+](CCCN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6271,C[N+](CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6272,C[N+](CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6273,[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6274,C[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)
6275,[N+](CCCN(CC(=O)O)CC(=O)O)(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
6276,CCC(=O)
6277,C[O-]
6278,[N+](CC(=O)O)
6279,[N+](CC(=O)O)
6280,[N+](CC(=O)O)
6281,[N+](CC(=O)O)
6282,CCCN(CC(=O)O)
6283,CCCN(CC(=O)O)
6284,CCCN(CC(=O)O)
6285,CCCN(CC(=O)O)
6286,CCCN(CC(=O)O)
6287,CCCN(CC(=O)O)
6288,CC(=O)[O-]
6289,C[N+](CC(=O)O)
6290,C[N+](CC(=O)O)
6291,C[N+](CC(=O)O)
6292,C[N+](CC(=O)O)
6293,CCCCN(CC(=O)O)
6294,CCCCN(CC(=O)O)
6295,CCCCN(CC(=O)O)
6296,CCCCN(CC(=O)O)
6297,C(CC(=O)O)
6298,C(CC(=O)O)
6299,CCCCN(CC(=O)O)
6300,CCCCN(CC(=O)O)
6301,CCC(=O)[O-]
6302,[N+](CC(=O)O)CC(=O)
6303,[N+](CC(=O)O)[O-]
6304,[N+](CC(=O)O)CC(=O)
6305,[N+](CC(=O)O)[O-]
6306,[N+](CC(=O)O)CC(=O)
6307,[N+](CC(=O)O)[O-]
6308,[N+](CC(=O)O)CC(=O)
6309,[N+](CC(=O)O)[O-]
6310,CCCN(CC(=O)O)CC(=O)
6311,CCCN(CC(=O)O)[O-]
6312,CCCN(CC(=O)O)CC(=O)
6313,CCCN(CC(=O)O)[O-]
6314,CCCN(CC(=O)O)CC(=O)
6315,CCCN(CC(=O)O)[O-]
6316,CCCN(CC(=O)O)CC(=O)
6317,CCCN(CC(=O)O)[O-]
6318,CCCN(CC(=O)O)CC(=O)
6319,CCCN(CC(=O)O)[O-]
6320,CCCN(CC(=O)O)CC(=O)
6321,CCCN(CC(=O)O)[O-]
6322,C[N+](CC(=O)O)CC(=O)
6323,C[N+](CC(=O)O)[O-]
6324,C[N+](CC(=O)O)CC(=O)
6325,C[N+](CC(=O)O)[O-]
6326,C[N+](CC(=O)O)CC(=O)
6327,C[N+](CC(=O)O)[O-]
6328,C[N+](CC(=O)O)CC(=O)
6329,C[N+](CC(=O)O)[O-]
6330,CCCCN(CC(=O)O)CC(=O)
6331,CCCCN(CC(=O)O)[O-]
6332,CCCCN(CC(=O)O)CC(=O)
6333,CCCCN(CC(=O)O)[O-]
6334,CCCCN(CC(=O)O)CC(=O)
6335,CCCCN(CC(=O)O)[O-]
6336,CCCCN(CC(=O)O)CC(=O)
6337,CCCCN(CC(=O)O)[O-]
6338,C(CC(=O)O)CC(=O)
6339,C(CC(=O)O)[O-]
6340,C(CC(=O)O)CC(=O)
6341,C(CC(=O)O)[O-]
6342,CCCCN(CC(=O)O)CC(=O)
6343,CCCCN(CC(=O)O)[O-]
6344,CCCCN(CC(=O)O)CC(=O)
6345,CCCCN(CC(=O)O)[O-]
6346,[N+](CCCN(CC(=O)O)CC(=O)O)
6347,[N+](CCCN(CC(=O)O)CC(=O)O)
6348,[N+](CCCN(CC(=O)O)CC(=O)O)
6349,[N+](CCCN(CC(=O)O)CC(=O)O)
6350,[N+](CCCN(CC(=O)O)CC(=O)O)
6351,[N+](CCCN(CC(=O)O)CC(=O)O)
6352,[N+](CC(=O)O)(CC(=O)O)
6353,[N+](CC(=O)O)(CC(=O)O)
6354,[N+](CC(=O)O)CCCN(CC(=O)O)
6355,[N+](CC(=O)O)CCCN(CC(=O)O)
6356,[N+](CC(=O)O)CC(=O)[O-]
6357,[N+](CC(=O)O)(CC(=O)O)
6358,[N+](CC(=O)O)(CC(=O)O)
6359,[N+](CC(=O)O)CCCN(CC(=O)O)
6360,[N+](CC(=O)O)CCCN(CC(=O)O)
6361,[N+](CC(=O)O)CC(=O)[O-]
6362,[N+](CCCN(CC(=O)O)CC(=O)O)
6363,[N+](CC(=O)O)CC(=O)[O-]
6364,[N+](CC(=O)O)CC(=O)[O-]
6365,CCCN(CC(=O)O)(CC(=O)O)
6366,CCCN(CC(=O)O)(CC(=O)O)
