,smiles
38834,CCCN(CS(=O)(=O)CC)
38835,CCCN(CO)c1ccc1O
38836,CCCN(CS(=O)(=O)O)c2ccccc2
38837,CCCN(CS(=O)(=O)O)OCCOCC
38838,CCCN(CS(=O)(=O)O)OC(=O)
38839,CCCN(CS(=O)(=O)O)/N
38840,CCCN(CS(=O)(=O)O)CCN(CC)C(=O)
38841,CCCN(CS(=O)(=O)O)C(=O)N(CC)
38842,CCCN(Cc2ccccc2c2ccccc2)
38843,CCCN(Cc2ccccc2C)
38844,CCCN(Cc2ccccc2C)O
38845,CCCN(Cc2ccccc2CC)
38846,CCCN(COc1ccc(O)cc1)
38847,CCCN(Cc2ccccc2)OCCOCC
38848,CCCN(Cc2ccccc2)OC(=O)
38849,CCCN(Cc2ccccc2)/N
38850,CCCN(Cc2ccccc2)CCN(CC)C(=O)
38851,CCCN(Cc2ccccc2)C(=O)N(CC)
38852,CCCN(COCCOCCC)
38853,CCCN(COCCOCCC)O
38854,CCCN(COCCOCCCC)
38855,CCCN(COC(=O)C)
38856,CCCN(COC(=O)C)O
38857,CCCN(COC(=O)CC)
38858,CCCN(C/NC)
38859,CCCN(C/NC)O
38860,CCCN(C/NCC)
38861,CCCN(C=N\C)
38862,CCCN(C=N\C)O
38863,CCCN(C=N\CC)
38864,CCCN(Cc1ccc(O)cc1)
38865,CCCN(C=NC)
38866,CCCN(C=NC)O
38867,CCCN(C=NCC)
38868,CCCN(CC)CCN(CC)C(=O)
38869,CCCN(CC)C(=O)N(CC)
38870,CCCN(CC)OCCN(CC)C(=O)
38871,CCCN(CC)OC(=O)N(CC)
38872,CCCN(CCCN(CC)C(=O)CC)
38873,CCCN(CC(=O)N(CC)CC)
38874,CCNCC1CCCN(O)c1
38875,CCNCC1CCOCCC1CO
38876,CCNCC1CCOCCCCCC1
38877,CCNCC1CCOCCN1
38878,CCNCC1CCOCCOCC1
38879,CCNCC1CCOCCCCOCC1
38880,CCNCC1CCOCCC1
38881,CCNCC1CCOCCCCC1
38882,CCNCC1CCOCCc1
38883,CCNCC1CCOCCCCN1
38884,CCNCC1CCOCCc1O
38885,CCNCC1CC(=O)NC1CO
38886,CCNCC1CC(=O)NCCCC1
38887,CCNCC1CC(=O)NN1
38888,CCNCC1CC(=O)NOCC1
38889,CCNCC1CC(=O)NCCOCC1
38890,CCNCC1CC(=O)NC1
38891,CCNCC1CC(=O)NCCC1
38892,CCNCC1CC(=O)Nc1
38893,CCNCC1CC(=O)NCCN1
38894,CCNCC1CC(=O)Nc1O
38895,CCNCC1OCCC1CO
38896,CCNCC1OCCCCCC1
38897,CCNCC1OCCN1
38898,CCNCC1OCCOCC1
38899,CCNCC1OCCCCOCC1
38900,CCNCC1OCCC1
38901,CCNCC1OCCCCC1
38902,CCNCC1OCCc1
38903,CCNCC1OCCCCN1
38904,CCNCC1OCCc1O
38905,CCNCC1NC(=O)C1CO
38906,CCNCC1NC(=O)CCCC1
38907,CCNCC1NC(=O)N1
38908,CCNCC1NC(=O)OCC1
38909,CCNCC1NC(=O)CCOCC1
38910,CCNCC1NC(=O)C1
38911,CCNCC1NC(=O)CCC1
38912,CCNCC1NC(=O)c1
38913,CCNCC1NC(=O)CCN1
38914,CCNCC1NC(=O)c1O
38915,CCNCC1C(F)C1CO
38916,CCNCC1C(F)CCCC1
38917,CCNCC1C(F)N1
38918,CCNCC1C(F)OCC1
38919,CCNCC1C(F)CCOCC1
38920,CCNCC1C(F)C1
38921,CCNCC1C(F)CCC1
38922,CCNCC1C(F)c1
38923,CCNCC1C(F)CCN1
38924,CCNCC1C(F)c1O
38925,CCNCC1C(F)(F)C1CO
38926,CCNCC1C(F)(F)CCCC1
38927,CCNCC1C(F)(F)N1
38928,CCNCC1C(F)(F)OCC1
38929,CCNCC1C(F)(F)CCOCC1
38930,CCNCC1C(F)(F)C1
38931,CCNCC1C(F)(F)CCC1
38932,CCNCC1C(F)(F)c1
38933,CCNCC1C(F)(F)CCN1
38934,CCNCC1C(F)(F)c1O
38935,CCNCC1CC(C(=O)O)C1CO
38936,CCNCC1CC(C(=O)O)CCCC1
38937,CCNCC1CC(C(=O)O)N1
38938,CCNCC1CC(C(=O)O)OCC1
38939,CCNCC1CC(C(=O)O)CCOCC1
38940,CCNCC1CC(C(=O)O)C1
38941,CCNCC1CC(C(=O)O)CCC1
38942,CCNCC1CC(C(=O)O)c1
38943,CCNCC1CC(C(=O)O)CCN1
38944,CCNCC1CC(C(=O)O)c1O
38945,CCNCC1C(N1)
38946,CCNCC1C(NO)c1
38947,CCNCC1CCNC(O)c1
38948,CCNCC1CC(O)C1CO
38949,CCNCC1CC(O)CCCC1
38950,CCNCC1CC(O)N1
38951,CCNCC1CC(O)OCC1
38952,CCNCC1CC(O)CCOCC1
38953,CCNCC1CC(O)C1
38954,CCNCC1CC(O)CCC1
38955,CCNCC1CC(O)c1
38956,CCNCC1CC(O)CCN1
38957,CCNCC1CC(O)c1O
38958,CCNCC1NC(O)c1
38959,CCNCC1C(=O)OC1CO
38960,CCNCC1C(=O)OCCCC1
38961,CCNCC1C(=O)ON1
38962,CCNCC1C(=O)OOCC1
38963,CCNCC1C(=O)OCCOCC1
38964,CCNCC1C(=O)OC1
38965,CCNCC1C(=O)OCCC1
38966,CCNCC1C(=O)Oc1
38967,CCNCC1C(=O)OCCN1
38968,CCNCC1C(=O)Oc1O
38969,CCNCC1CC(=O)C1CO
38970,CCNCC1CC(=O)CCCC1
38971,CCNCC1CC(=O)N1
38972,CCNCC1CC(=O)OCC1
38973,CCNCC1CC(=O)CCOCC1
38974,CCNCC1CC(=O)C1
38975,CCNCC1CC(=O)CCC1
38976,CCNCC1CC(=O)c1
38977,CCNCC1CC(=O)CCN1
38978,CCNCC1CC(=O)c1O
38979,CCNCC1CC(C)C1CO
38980,CCNCC1CC(C)CCCC1
38981,CCNCC1CC(C)N1
38982,CCNCC1CC(C)OCC1
38983,CCNCC1CC(C)CCOCC1
38984,CCNCC1CC(C)C1
38985,CCNCC1CC(C)CCC1
38986,CCNCC1CC(C)c1
38987,CCNCC1CC(C)CCN1
38988,CCNCC1CC(C)c1O
38989,CCNCC1ccc(ccn1)
38990,CCNCC1ccc(O)c1
38991,CCNCC1CC(N1)
38992,CCNCC1CC(NO)c1
38993,CCNCC1CCNC(=O)C1CO
38994,CCNCC1CCNC(=O)CCCC1
38995,CCNCC1CCNC(=O)N1
38996,CCNCC1CCNC(=O)OCC1
38997,CCNCC1CCNC(=O)CCOCC1
38998,CCNCC1CCNC(=O)C1
38999,CCNCC1CCNC(=O)CCC1
39000,CCNCC1CCNC(=O)c1
39001,CCNCC1CCNC(=O)CCN1
39002,CCNCC1CCNC(=O)c1O
39003,CCNCC1CCSC1CO
39004,CCNCC1CCSCCCC1
39005,CCNCC1CCSN1
39006,CCNCC1CCSOCC1
39007,CCNCC1CCSCCOCC1
39008,CCNCC1CCSC1
39009,CCNCC1CCSCCC1
39010,CCNCC1CCSc1
39011,CCNCC1CCSCCN1
39012,CCNCC1CCSc1O
39013,CCNCC1n(C1)
39014,CCNCC1c(ccn1)
39015,CCNCC1c(O)c1
39016,CCNCC1CNC(O)c1
39017,CCNCC1OCCN(O)c1
39018,CCNCC1CCOCCCC1
39019,CCNCC1CCON1
39020,CCNCC1CCOOCC1
39021,CCNCC1CCOCCOCC1
39022,CCNCC1CCOC1
39023,CCNCC1CCOCCC1
39024,CCNCC1CCOc1
39025,CCNCC1CCOCCN1
39026,CCNCC1CCOc1O
39027,CCNCC1CCCOCCCC1
39028,CCNCC1CCCON1
39029,CCNCC1CCCOOCC1
39030,CCNCC1CCCOCCOCC1
39031,CCNCC1CCCOC1
39032,CCNCC1CCCOCCC1
39033,CCNCC1CCCOc1
39034,CCNCC1CCCOCCN1
39035,CCNCC1CCCOc1O
39036,CCNCC1C(C(=O)O)CCCC1
39037,CCNCC1C(C(=O)O)N1
39038,CCNCC1C(C(=O)O)OCC1
39039,CCNCC1C(C(=O)O)CCOCC1
39040,CCNCC1C(C(=O)O)C1
39041,CCNCC1C(C(=O)O)CCC1
39042,CCNCC1C(C(=O)O)c1
39043,CCNCC1C(C(=O)O)CCN1
39044,CCNCC1C(C(=O)O)c1O
39045,CCNCC1CCCC1C(C)
39046,CCNCC1CCCC1C(C)=O
39047,CCNCC1CCCC1(O)
39048,CCNCC1CCCC1c1ccc([N+](=O)[O-])cc1
39049,CCNCC1CCCC1CN
39050,CCNCC1CCCC1CCOC(=O)
39051,CCNCC1CCCC1OCO
39052,CCNCC1CCCC1CO
39053,CCNCC1CCCC1S(=O)(=O)
39054,CCNCC1CCCC1c2ccccc2
39055,CCNCC1CCCC1OCCOCC
39056,CCNCC1CCCC1OC(=O)
39057,CCNCC1CCCC1/N
39058,CCNCC1CCCC1=N
39059,CCNCC1CCCC1CCN(CC)C(=O)
39060,CCNCC1CCCC1C(=O)N(CC)
39061,CCNCC1C(C)OCC1
39062,CCNCC1C(C)CCOCC1
39063,CCNCC1C(C)C1
39064,CCNCC1C(C)CCC1
39065,CCNCC1C(C)c1
39066,CCNCC1C(C)CCN1
39067,CCNCC1C(C)c1O
39068,CCNCC1OCC1C(C)=O
39069,CCNCC1OCC1(O)
39070,CCNCC1OCC1c1ccc([N+](=O)[O-])cc1
39071,CCNCC1OCC1CN
39072,CCNCC1OCC1CCOC(=O)
39073,CCNCC1OCC1OCO
39074,CCNCC1OCC1CO
39075,CCNCC1OCC1S(=O)(=O)
39076,CCNCC1OCC1c2ccccc2
39077,CCNCC1OCC1OCCOCC
39078,CCNCC1OCC1OC(=O)
39079,CCNCC1OCC1/N
39080,CCNCC1OCC1=N
39081,CCNCC1OCC1CCN(CC)C(=O)
39082,CCNCC1OCC1C(=O)N(CC)
39083,CCNCC1CCOCC1C(C)=O
39084,CCNCC1CCOCC1(O)
39085,CCNCC1CCOCC1c1ccc([N+](=O)[O-])cc1
39086,CCNCC1CCOCC1CN
39087,CCNCC1CCOCC1CCOC(=O)
39088,CCNCC1CCOCC1OCO
39089,CCNCC1CCOCC1CO
39090,CCNCC1CCOCC1S(=O)(=O)
39091,CCNCC1CCOCC1c2ccccc2
39092,CCNCC1CCOCC1OCCOCC
39093,CCNCC1CCOCC1OC(=O)
39094,CCNCC1CCOCC1/N
39095,CCNCC1CCOCC1=N
39096,CCNCC1CCOCC1CCN(CC)C(=O)
39097,CCNCC1CCOCC1C(=O)N(CC)
39098,CCNCC1CCC1C(C)=O
39099,CCNCC1CCC1(O)
39100,CCNCC1CCC1c1ccc([N+](=O)[O-])cc1
39101,CCNCC1CCC1CN
39102,CCNCC1CCC1CCOC(=O)
39103,CCNCC1CCC1OCO
39104,CCNCC1CCC1CO
39105,CCNCC1CCC1S(=O)(=O)
39106,CCNCC1CCC1c2ccccc2
39107,CCNCC1CCC1OCCOCC
39108,CCNCC1CCC1OC(=O)
39109,CCNCC1CCC1/N
39110,CCNCC1CCC1=N
39111,CCNCC1CCC1CCN(CC)C(=O)
39112,CCNCC1CCC1C(=O)N(CC)
39113,CCNCC1N(CO)c1
39114,CCNCC1[N+](O)c1
39115,CCNCC1CCC(NO)c1
39116,CCNCC1/N=N/c1
39117,CCNCC1/N=N/CCN1
39118,CCNCC1/N=N/c1O
39119,CCNCC1(O)CCN1
39120,CCNCC1CNCCN1
39121,CCNCC1CNc1O
39122,CCNCC1CCN1CCOC(=O)
39123,CCNCC1CCN1OCO
39124,CCNCC1CCN1CO
39125,CCNCC1CCN1S(=O)(=O)
39126,CCNCC1CCN1c2ccccc2
39127,CCNCC1CCN1OCCOCC
39128,CCNCC1CCN1OC(=O)
39129,CCNCC1CCN1/N
39130,CCNCC1CCN1CCN(CC)C(=O)
39131,CCNCC1CCN1C(=O)N(CC)
39132,CCNCC1C=c1O
39133,CCNCC1CCOC(=O)c1O
39134,CCNCC1OCOc1O
39135,CCNCC1COc1O
39136,CCNCC1S(=O)(=O)c1O
39137,CCNCC1c(O)ccc1O
39138,CCCN(CCOCCC(F)(F)F)
39139,CCCN(CCOCCc1ccccn1)
39140,CCCN(CCOCCCCO)
39141,CCCN(CCOCC=O)
39142,CCCN(CCOCCc1ccccc1)
39143,CCCN(CCOCCC(C)=O)
39144,CCCN(CCOCCS(=O)(=O)O)
39145,CCCN(CCOCCc2ccccc2)
39146,CCCN(CCOCCC)
39147,CCCN(CCOCCC)O
39148,CCCN(CCOCCCC)
39149,CCCN(CC(=O)NC(F)(F)F)
39150,CCCN(CC(=O)Nc1ccccn1)
39151,CCCN(CC(=O)NCCO)
39152,CCCN(CC(=O)N=O)
39153,CCCN(CC(=O)Nc1ccccc1)
39154,CCCN(CC(=O)NC(C)=O)
39155,CCCN(CC(=O)NS(=O)(=O)O)
39156,CCCN(CC(=O)Nc2ccccc2)
39157,CCCN(CC(=O)NC)
39158,CCCN(CC(=O)NC)O
39159,CCCN(CC(=O)NCC)
39160,CCCN(OCCC(F)(F)F)
39161,CCCN(OCCc1ccccn1)
39162,CCCN(OCCCCO)
39163,CCCN(OCC=O)
39164,CCCN(OCCc1ccccc1)
39165,CCCN(OCCC(C)=O)
39166,CCCN(OCCS(=O)(=O)O)
39167,CCCN(OCCc2ccccc2)
39168,CCCN(OCCC)
39169,CCCN(OCCC)O
39170,CCCN(OCCCC)
39171,CCCN(NC(=O)C(F)(F)F)
39172,CCCN(NC(=O)c1ccccn1)
39173,CCCN(NC(=O)CCO)
39174,CCCN(NC(=O)c1ccccc1)
39175,CCCN(NC(=O)C(C)=O)
39176,CCCN(NC(=O)S(=O)(=O)O)
39177,CCCN(NC(=O)c2ccccc2)
39178,CCCN(NC(=O)C)
39179,CCCN(NC(=O)C)O
39180,CCCN(NC(=O)CC)
39181,CCCN(C(F)C(F)(F)F)
39182,CCCN(C(F)c1ccccn1)
39183,CCCN(C(F)CCO)
39184,CCCN(C(F)=O)
39185,CCCN(C(F)c1ccccc1)
39186,CCCN(C(F)C(C)=O)
39187,CCCN(C(F)S(=O)(=O)O)
39188,CCCN(C(F)c2ccccc2)
39189,CCCN(C(F)C)
39190,CCCN(C(F)C)O
39191,CCCN(C(F)CC)
39192,CCCN(C(F)(F)C(F)(F)F)
39193,CCCN(C(F)(F)c1ccccn1)
39194,CCCN(C(F)(F)CCO)
39195,CCCN(C(F)(F)c1ccccc1)
39196,CCCN(C(F)(F)C(C)=O)
39197,CCCN(C(F)(F)S(=O)(=O)O)
39198,CCCN(C(F)(F)c2ccccc2)
39199,CCCN(C(F)(F)C)
39200,CCCN(C(F)(F)C)O
39201,CCCN(C(F)(F)CC)
39202,CCCN(C(F)(F)F)C(F)(F)F
39203,CCCN(C(F)(F)F)CC(C(=O)O)
39204,CCCN(C(F)(F)F)c1ccccn1
39205,CCCN(C(F)(F)F)c1ccccc1
39206,CCCN(C(F)(F)F)CC(O)
39207,CCCN(C(F)(F)F)C1CCCCC1
39208,CCCN(C(F)(F)F)C(=O)O
39209,CCCN(C(F)(F)F)CC(=O)
39210,CCCN(C(F)(F)F)CC(C)
39211,CCCN(C(F)(F)F)CCNC(=O)
39212,CCCN(C(F)(F)F)CCS
39213,CCCN(C(F)(F)F)CCO
39214,CCCN(C(F)(F)F)CCCO
39215,CCCN(C(F)(F)F)C(C(=O)O)
39216,CCCN(C(F)(F)F)C(C)
39217,CCCN(C(F)(F)F)C(C)=O
39218,CCCN(C(F)(F)F)(O)
39219,CCCN(C(F)(F)F)c1ccc([N+](=O)[O-])cc1
39220,CCCN(C(F)(F)F)CN
39221,CCCN(C(F)(F)F)CCOC(=O)
39222,CCCN(C(F)(F)F)OCO
39223,CCCN(C(F)(F)F)CO
39224,CCCN(C(F)(F)F)S(=O)(=O)
39225,CCCN(C(F)(F)F)c2ccccc2
39226,CCCN(C(F)(F)F)OCCOCC
39227,CCCN(C(F)(F)F)OC(=O)
39228,CCCN(C(F)(F)F)/N
39229,CCCN(C(F)(F)F)CCN(CC)C(=O)
39230,CCCN(C(F)(F)F)C(=O)N(CC)
39231,CCCN(CC(C(=O)O)c1ccccn1)
39232,CCCN(CC(C(=O)O)CCO)
39233,CCCN(CC(C(=O)O)=O)
39234,CCCN(CC(C(=O)O)c1ccccc1)
39235,CCCN(CC(C(=O)O)C(C)=O)
39236,CCCN(CC(C(=O)O)S(=O)(=O)O)
39237,CCCN(CC(C(=O)O)c2ccccc2)
39238,CCCN(CC(C(=O)O)C)
39239,CCCN(CC(C(=O)O)C)O
39240,CCCN(CC(C(=O)O)CC)
39241,CCCN(c1ccccn1)c1ccccn1
39242,CCCN(c1ccccn1)c1ccccc1
39243,CCCN(c1ccccn1)CC(O)
39244,CCCN(c1ccccn1)C1CCCCC1
39245,CCCN(c1ccccn1)C(=O)O
39246,CCCN(c1ccccn1)CC(=O)
39247,CCCN(c1ccccn1)CC(C)
39248,CCCN(c1ccccn1)CCNC(=O)
39249,CCCN(c1ccccn1)CCS
39250,CCCN(c1ccccn1)CCO
39251,CCCN(c1ccccn1)CCCO
39252,CCCN(c1ccccn1)C(C(=O)O)
39253,CCCN(c1ccccn1)C(C)
39254,CCCN(c1ccccn1)C(C)=O
39255,CCCN(c1ccccn1)(O)
39256,CCCN(c1ccccn1)c1ccc([N+](=O)[O-])cc1
39257,CCCN(c1ccccn1)CN
39258,CCCN(c1ccccn1)CCOC(=O)
39259,CCCN(c1ccccn1)OCO
39260,CCCN(c1ccccn1)CO
39261,CCCN(c1ccccn1)S(=O)(=O)
39262,CCCN(c1ccccn1)c2ccccc2
39263,CCCN(c1ccccn1)OCCOCC
39264,CCCN(c1ccccn1)OC(=O)
39265,CCCN(c1ccccn1)/N
39266,CCCN(c1ccccn1)CCN(CC)C(=O)
39267,CCCN(c1ccccn1)C(=O)N(CC)
39268,CCCN(c1ccccn1=O)
39269,CCCN(c1ccccc1CCO)
39270,CCCN(c1ccccc1c1ccccc1)
39271,CCCN(c1ccccc1C(C)=O)
39272,CCCN(c1ccccc1S(=O)(=O)O)
39273,CCCN(c1ccccc1c2ccccc2)
39274,CCCN(c1ccccc1C)
39275,CCCN(c1ccccc1C)O
39276,CCCN(c1ccccc1CC)
39277,CCCN(CCO)CC(O)
39278,CCCN(CCO)C1CCCCC1
39279,CCCN(CCO)C(=O)O
39280,CCCN(CCO)CC(=O)
39281,CCCN(CCO)CC(C)
39282,CCCN(CCO)CCNC(=O)
39283,CCCN(CCO)CCS
39284,CCCN(CCO)CCO
39285,CCCN(CCO)CCCO
39286,CCCN(CCO)C(C(=O)O)
39287,CCCN(CCO)C(C)
39288,CCCN(CCO)C(C)=O
39289,CCCN(CCO)(O)
39290,CCCN(CCO)c1ccc([N+](=O)[O-])cc1
39291,CCCN(CCO)CN
39292,CCCN(CCO)CCOC(=O)
39293,CCCN(CCO)OCO
39294,CCCN(CCO)CO
39295,CCCN(CCO)S(=O)(=O)
39296,CCCN(CCO)c2ccccc2
39297,CCCN(CCO)OCCOCC
39298,CCCN(CCO)OC(=O)
39299,CCCN(CCO)/N
39300,CCCN(CCO)CCN(CC)C(=O)
39301,CCCN(CCO)C(=O)N(CC)
39302,CCCN(CC(O)=O)
39303,CCCN(CC(O)c1ccccc1)
39304,CCCN(CC(O)C(C)=O)
39305,CCCN(CC(O)S(=O)(=O)O)
39306,CCCN(CC(O)c2ccccc2)
39307,CCCN(CC(O)C)
39308,CCCN(CC(O)C)O
39309,CCCN(CC(O)CC)
39310,CCCN(C1CCCCC1=O)
39311,CCCN(C1CCCCC1c1ccccc1)
39312,CCCN(C1CCCCC1C(C)=O)
39313,CCCN(C1CCCCC1S(=O)(=O)O)
39314,CCCN(C1CCCCC1c2ccccc2)
39315,CCCN(C1CCCCC1C)
39316,CCCN(C1CCCCC1C)O
39317,CCCN(C1CCCCC1CC)
39318,CCCN(C(=O)Oc1ccccc1)
39319,CCCN(C(=O)OC(C)=O)
39320,CCCN(C(=O)OS(=O)(=O)O)
39321,CCCN(C(=O)Oc2ccccc2)
39322,CCCN(C(=O)OC)
39323,CCCN(C(=O)OC)O
39324,CCCN(C(=O)OCC)
39325,CCCN(CC(=O)c1ccccc1)
39326,CCCN(CC(=O)C(C)=O)
39327,CCCN(CC(=O)S(=O)(=O)O)
39328,CCCN(CC(=O)c2ccccc2)
39329,CCCN(CC(=O)C)
39330,CCCN(CC(=O)C)O
39331,CCCN(CC(=O)CC)
39332,CCCN(CC(C)=O)
39333,CCCN(CC(C)c1ccccc1)
39334,CCCN(CC(C)C(C)=O)
39335,CCCN(CC(C)S(=O)(=O)O)
39336,CCCN(CC(C)c2ccccc2)
39337,CCCN(CC(C)C)
39338,CCCN(CC(C)C)O
39339,CCCN(CC(C)CC)
39340,CCCN(=O)=O
39341,CCCN(=O)=N
39342,CCCN(Cc1ccccn1)
39343,CCCN(n3)Cn3
39344,CCCN(c1ccccc1)CCNC(=O)
39345,CCCN(c1ccccc1)CCS
39346,CCCN(c1ccccc1)CCO
39347,CCCN(c1ccccc1)CCCO
39348,CCCN(c1ccccc1)C(C(=O)O)
39349,CCCN(c1ccccc1)C(C)
39350,CCCN(c1ccccc1)C(C)=O
39351,CCCN(c1ccccc1)(O)
39352,CCCN(c1ccccc1)c1ccc([N+](=O)[O-])cc1
39353,CCCN(c1ccccc1)CN
39354,CCCN(c1ccccc1)CCOC(=O)
39355,CCCN(c1ccccc1)OCO
39356,CCCN(c1ccccc1)CO
39357,CCCN(c1ccccc1)S(=O)(=O)
39358,CCCN(c1ccccc1)c2ccccc2
39359,CCCN(c1ccccc1)OCCOCC
39360,CCCN(c1ccccc1)OC(=O)
39361,CCCN(c1ccccc1)/N
39362,CCCN(c1ccccc1)CCN(CC)C(=O)
39363,CCCN(c1ccccc1)C(=O)N(CC)
39364,CCCN(CCNC(=O)C(C)=O)
39365,CCCN(CCNC(=O)S(=O)(=O)O)
39366,CCCN(CCNC(=O)c2ccccc2)
39367,CCCN(CCNC(=O)C)
39368,CCCN(CCNC(=O)C)O
39369,CCCN(CCNC(=O)CC)
39370,CCCN(CCSC(C)=O)
39371,CCCN(CCSS(=O)(=O)O)
39372,CCCN(CCSc2ccccc2)
39373,CCCN(CCSC)
39374,CCCN(CCSC)O
39375,CCCN(CCSCC)
39376,CCCN(c1ccccn1)
39377,CCCN(Cn2CCOCC2)
39378,CCCN(C1CO1)
39379,CCCN(C1COO)c1
39380,CCCN(CCN2CCOCC2)
39381,CCCN(CCOC(C)=O)
39382,CCCN(CCOS(=O)(=O)O)
39383,CCCN(CCOc2ccccc2)
39384,CCCN(CCOC)
39385,CCCN(CCOC)O
39386,CCCN(CCOCC)
39387,CCCN(C(C)=O)CCCO
39388,CCCN(C(C)=O)C(C(=O)O)
39389,CCCN(C(C)=O)C(C)
39390,CCCN(C(C)=O)C(C)=O
39391,CCCN(C(C)=O)(O)
39392,CCCN(C(C)=O)c1ccc([N+](=O)[O-])cc1
39393,CCCN(C(C)=O)CN
39394,CCCN(C(C)=O)CCOC(=O)
39395,CCCN(C(C)=O)OCO
39396,CCCN(C(C)=O)CO
39397,CCCN(C(C)=O)S(=O)(=O)
39398,CCCN(C(C)=O)c2ccccc2
39399,CCCN(C(C)=O)OCCOCC
39400,CCCN(C(C)=O)OC(=O)
39401,CCCN(C(C)=O)/N
39402,CCCN(C(C)=O)CCN(CC)C(=O)
39403,CCCN(C(C)=O)C(=O)N(CC)
39404,CCCN(CCCOS(=O)(=O)O)
39405,CCCN(CCCOc2ccccc2)
39406,CCCN(CCCOC)
39407,CCCN(CCCOC)O
39408,CCCN(CCCOCC)
39409,CCCN(C(C(=O)O)S(=O)(=O)O)
39410,CCCN(C(C(=O)O)c2ccccc2)
39411,CCCN(C(C(=O)O)C)
39412,CCCN(C(C(=O)O)C)O
39413,CCCN(C(C(=O)O)CC)
39414,CCCN(CCCC1O)c1
39415,CCCN(N1O)c1
39416,CCCN(C(C)S(=O)(=O)O)
39417,CCCN(C(C)c2ccccc2)
39418,CCCN(C(C)C)
39419,CCCN(C(C)C)O
39420,CCCN(C(C)CC)
39421,CCCN(OCC1O)c1
39422,CCCN(CCOCC1O)c1
39423,CCCN(C1O)c1
39424,CCCN(n2)CN2
39425,CCCN(n2)N2
39426,CCCN(CCC1O)c1
39427,CCCN(CN2CCOCC2)
39428,CCCN(CCOCC2)cc2
39429,CCCN(CCOCC2)N2
39430,CCCN(c1cnccn1)
39431,CCCN(ccn1)c1
39432,CCCN(ccn1)c1O
39433,CCCN(ccn1)ccc1O
39434,CCCN(/N=N/S(=O)(=O)O)
39435,CCCN(/N=N/c2ccccc2)
39436,CCCN(/N=N/C)
39437,CCCN(/N=N/C)O
39438,CCCN(/N=N/CC)
39439,CCCN(c1O)c1
39440,CCCN(c1ccc([N+](=O)[O-])cc1S(=O)(=O)O)
39441,CCCN(c1ccc([N+](=O)[O-])cc1c2ccccc2)
39442,CCCN(c1ccc([N+](=O)[O-])cc1C)
39443,CCCN(c1ccc([N+](=O)[O-])cc1C)O
39444,CCCN(c1ccc([N+](=O)[O-])cc1CC)
39445,CCCN(CNS(=O)(=O)O)
39446,CCCN(CNc2ccccc2)
39447,CCCN(CNC)
39448,CCCN(CNC)O
39449,CCCN(CNCC)
39450,CCCN(CCN1O)c1
39451,CCCN(C=C)
39452,CCCN(C=C)O
39453,CCCN(C=CC)
39454,CCCN(CCOC(=O)S(=O)(=O)O)
39455,CCCN(CCOC(=O)c2ccccc2)
39456,CCCN(CCOC(=O)C)
39457,CCCN(CCOC(=O)C)O
39458,CCCN(CCOC(=O)CC)
39459,CCCN(OCOS(=O)(=O)O)
39460,CCCN(OCOc2ccccc2)
39461,CCCN(OCOC)
39462,CCCN(OCOC)O
39463,CCCN(OCOCC)
39464,CCCN(COS(=O)(=O)O)
39465,CCCN(COc2ccccc2)
39466,CCCN(COC)
39467,CCCN(COC)O
39468,CCCN(COCC)
39469,CCCN(S(=O)(=O)S(=O)(=O)O)
39470,CCCN(S(=O)(=O)c2ccccc2)
39471,CCCN(S(=O)(=O)C)
39472,CCCN(S(=O)(=O)C)O
39473,CCCN(S(=O)(=O)CC)
39474,CCCN(O)c1ccc1O
39475,CCCN(S(=O)(=O)O)c2ccccc2
39476,CCCN(S(=O)(=O)O)OCCOCC
39477,CCCN(S(=O)(=O)O)OC(=O)
39478,CCCN(S(=O)(=O)O)/N
39479,CCCN(S(=O)(=O)O)CCN(CC)C(=O)
39480,CCCN(S(=O)(=O)O)C(=O)N(CC)
39481,CCCN(c2ccccc2c2ccccc2)
39482,CCCN(c2ccccc2C)
39483,CCCN(c2ccccc2C)O
39484,CCCN(c2ccccc2CC)
39485,CCCN(Oc1ccc(O)cc1)
39486,CCCN(c2ccccc2)OCCOCC
39487,CCCN(c2ccccc2)OC(=O)
39488,CCCN(c2ccccc2)/N
39489,CCCN(c2ccccc2)CCN(CC)C(=O)
39490,CCCN(c2ccccc2)C(=O)N(CC)
39491,CCCN(OCCOCCC)
39492,CCCN(OCCOCCC)O
39493,CCCN(OCCOCCCC)
39494,CCCN(OC(=O)C)
39495,CCCN(OC(=O)C)O
39496,CCCN(OC(=O)CC)
39497,CCCN(/NC)
39498,CCCN(/NC)O
39499,CCCN(/NCC)
39500,CCCN(=N\C)
39501,CCCN(=N\CC)
39502,CCCN(c1ccc(O)cc1)
39503,CCCN(=NC)
39504,CCCN(=NCC)
39505,CCCN(C)CCN(CC)C(=O)
39506,CCCN(C)C(=O)N(CC)
39507,CCCN(C)OCCN(CC)C(=O)
39508,CCCN(C)OC(=O)N(CC)
39509,CCCN(CCN(CC)C(=O)CC)
39510,CCCN(C(=O)N(CC)CC)
39511,CCOCCCC(=O)NOCC
39512,CCOCCCC(=O)NNC(=O)
39513,CCOCCCC(=O)NC(F)
39514,CCOCCCC(=O)NC(F)(F)
39515,CCOCCCC(=O)NC(F)(F)F
39516,CCOCCCC(=O)NCC(C(=O)O)
